group_id,year,cell_weight,respondents,household_production_minutes,care_minutes,education_minutes,admin_services_minutes,leisure_minutes,market_work_minutes,high_ai_minutes,ai_score_weighted_minutes,pre_ai_exposure,pre_high_ai_share,pre_weighted_n,age_group,gender,education,income_group,parent_status,pre_ai_exposure_z,exposure_bin
35_44|men|hs|1500plus_week|nonparent,2015,35628700.039861,4,127.42474939676995,0.0,0.0,40.94833905151558,249.20614685659982,336.23437356315014,37.516903870530186,94.55978640831773,0.0553812588882038,0.0022964616739091274,379865278.8163971,35_44,men,hs,1500plus_week,nonparent,-0.8645140412071152,Q1_low
25_34|men|hs|500_999_week|nonparent,2015,321883593.57907003,20,77.84312195982342,35.97313569530132,0.0,7.414375984014404,156.89665980338017,484.1870596385888,1.8359142444605494,74.48366617688441,0.06085937668799509,0.01661180475687016,1925517158.3791382,25_34,men,hs,500_999_week,nonparent,-0.5756645660731885,Q2
35_44|women|some_college|1500plus_week|nonparent,2015,34460003.834291995,2,70.24474774571985,0.0,0.0,40.615893047709996,123.20908174154856,381.918925288086,21.604540870774283,90.46403892881287,0.05930539450315317,0.015053759567135788,71272201.553037,35_44,women,some_college,1500plus_week,nonparent,-0.657602734411986,Q1_low
35_44|men|hs|1000_1499_week|parent,2015,159494437.97857,20,73.66524438968086,72.87757195076765,0.0,44.27261038975526,300.83374385194446,264.31705419676,30.20534233347993,96.25017654182285,0.06173856401595511,0.015766429141157494,1133391844.190791,35_44,men,hs,1000_1499_week,parent,-0.5293068922321248,Q2
65_plus|women|ba_plus|1500plus_week|nonparent,2015,56253714.94562,10,128.18215265858575,0.0,0.0,86.65534491832096,278.4155501697267,292.36949542944984,62.138340591787006,114.80362356325182,0.07761593034901179,0.04109944130968008,352440311.20367694,65_plus,women,ba_plus,1500plus_week,nonparent,0.3078727923645126,Q4_high
15_24|men|ba_plus|1000_1499_week|nonparent,2015,22938529.039055,2,30.0,69.87498381425995,0.0,2.3291661271419986,481.61670335434405,221.27078207848984,0.0,72.5939373624212,0.06510862699652376,0.019633308883037295,528647559.74275106,15_24,men,ba_plus,1000_1499_week,nonparent,-0.351610654458155,Q2
65_plus|women|some_college|lt_500_week|parent,2015,6148064.469525,2,227.58453106726495,145.83548755156872,0.0,111.00454968609856,173.54358389237797,0.0,4.40181987443942,101.72794798939904,0.06474864535656695,0.007885551579618252,27140054.031435,65_plus,women,some_college,lt_500_week,parent,-0.3705917190426615,Q2
15_24|women|lt_hs|lt_500_week|nonparent,2015,64142587.98957899,5,110.06045029703556,1.3050453392121142,94.42270272758778,44.80010805826289,255.075804456501,85.46064437462789,112.28036968664095,135.70535179411758,0.093848573134854,0.0589644211098597,452465468.015969,15_24,women,lt_hs,lt_500_week,nonparent,1.1637854470550844,Q4_high
15_24|women|hs|no_valid_earnings|nonparent,2015,280501713.390258,12,20.105314181100653,1.85392267567126,112.95645974880682,42.76772590227295,376.0604731726583,16.287011088544347,153.5285891253346,156.7831656402333,0.09373611219822202,0.06635839364185551,1076051528.3610048,15_24,women,hs,no_valid_earnings,nonparent,1.1578556215737024,Q4_high
25_34|women|hs|lt_500_week|nonparent,2015,125411115.732003,9,44.47908716957854,26.63226434544221,0.0,11.79589526590063,280.5653516625634,211.1286078979461,11.343132918901546,80.3864680141318,0.10088094435725804,0.09180363890287667,347708148.209429,25_34,women,hs,lt_500_week,nonparent,1.5345873923173292,Q4_high
25_34|women|hs|no_valid_earnings|nonparent,2015,129436052.874774,7,265.2491114302289,0.0,0.0,16.64840684043007,367.4796158262459,17.843840311976084,11.34456599589571,81.01046944702873,0.08078788895916193,0.044096427159372294,621200251.4453931,25_34,women,hs,no_valid_earnings,nonparent,0.47512340894002947,Q4_high
55_64|women|lt_hs|lt_500_week|parent,2015,36182783.85182,4,184.42111940469786,0.0,0.0,5.454152923431662,294.27542405912334,156.88331226193455,41.26077007090889,93.27850016965316,0.05984571046758903,0.017602474439060378,48111231.286034,55_64,women,lt_hs,lt_500_week,parent,-0.6291130252750765,Q1_low
55_64|men|ba_plus|lt_500_week|nonparent,2015,96995040.76348498,13,107.51462368596292,35.54644840405677,0.9884348441633185,79.79437543906135,415.0534770601078,118.94447044210902,84.37648384367536,127.14641332158428,0.06793110885960513,0.026461244153518713,374168566.643483,55_64,men,ba_plus,lt_500_week,nonparent,-0.20278720185603277,Q3
35_44|men|lt_hs|1000_1499_week|parent,2015,48624074.995813,4,65.53281345234878,39.72688337904169,0.0,6.427883593410128,202.7513448808846,368.3944737062459,10.169529251107189,78.35920343126153,0.0550271460357827,0.0032422875973274414,210834068.514945,35_44,men,lt_hs,1000_1499_week,parent,-0.883185657134014,Q1_low
55_64|women|hs|1000_1499_week|parent,2015,15191008.567327,1,85.0,9.999999999999998,0.0,19.999999999999996,159.99999999999997,480.0,45.0,98.78999999999999,0.05765125331495836,0.0,28885452.378889002,55_64,women,hs,1000_1499_week,parent,-0.7448220735115731,Q1_low
25_34|men|ba_plus|lt_500_week|parent,2015,24500013.814075,3,0.0,121.1819670548934,255.15033718806637,0.0,125.47921163242243,289.09454003169594,328.6879712671075,247.26752440515813,0.12293199595356175,0.1296657463091148,172778499.821559,25_34,men,ba_plus,lt_500_week,parent,2.6972923418140566,Q4_high
15_24|men|hs|1500plus_week|nonparent,2015,28747175.522287,2,4.983744059414369,0.0,0.0,0.7752490759089019,432.6772944883857,212.51169336641698,0.0,72.19768851435677,0.09724966014093048,0.09601657225532126,94287669.586121,15_24,men,hs,1500plus_week,nonparent,1.3431175155672728,Q4_high
55_64|women|ba_plus|1500plus_week|parent,2015,56936402.673682995,9,94.06452004234022,30.271620298642148,0.0,38.91839171344997,145.31679752133732,467.7398960275989,24.898366545592726,90.8577289452022,0.07047822936214529,0.03107115562069661,202607045.323845,55_64,women,ba_plus,1500plus_week,parent,-0.0684829668705019,Q3
45_54|women|lt_hs|500_999_week|nonparent,2015,25811590.463257,5,253.61710181121398,0.0,0.0,37.388060541774806,304.42219288157645,36.06559254332499,105.40539221144122,131.5199279167772,0.05463343390077196,0.006216768524941569,232735562.95260397,45_54,women,lt_hs,500_999_week,nonparent,-0.9039452588271436,Q1_low
35_44|women|lt_hs|no_valid_earnings|nonparent,2015,55259696.190786995,5,157.7729235738804,99.42407844991001,0.0,17.669672978849473,383.15412395873557,0.0,16.102497202809314,81.70687320611403,0.061596437476470624,0.01281606529492195,229261666.10335597,35_44,women,lt_hs,no_valid_earnings,nonparent,-0.5368009217205485,Q2
55_64|women|hs|lt_500_week|parent,2015,42646365.980647,6,121.70718052260221,30.293842122877454,0.0,5.466527857920994,232.03431366170219,482.6538761571429,3.8501361567268755,75.97029802125962,0.06802492336773279,0.02002184815012301,313646716.18185693,55_64,women,hs,lt_500_week,parent,-0.1978405628053619,Q3
15_24|women|some_college|500_999_week|nonparent,2015,165001940.89674997,8,20.258017779512944,0.0,70.58182865425647,36.18732050032019,249.15350385511766,376.1788844205713,79.4747988912094,121.81964540481115,0.09052413566369645,0.06636236490987467,975548087.370195,15_24,women,some_college,500_999_week,nonparent,0.9884949451429133,Q4_high
15_24|men|ba_plus|no_valid_earnings|nonparent,2015,41989498.66235399,4,49.472000147093645,0.0,247.85941896309143,20.7493225457102,411.22032918655316,0.0,258.56124579023003,208.83644697729324,0.14251856524400275,0.1644563886513403,241545684.15980402,15_24,men,ba_plus,no_valid_earnings,nonparent,3.7300503922951385,Q4_high
55_64|women|hs|1500plus_week|nonparent,2015,45584854.455966994,5,104.17223857624722,17.28163468907868,0.0,30.218637948652386,197.27321962733208,363.91772007146324,21.642343645625928,89.68431752062277,0.05761390790343859,0.009445634686724155,262169073.93848303,55_64,women,hs,1500plus_week,nonparent,-0.74679121746035,Q1_low
55_64|women|some_college|lt_500_week|parent,2015,28361062.193583,7,159.55561473495513,44.885025363564914,0.0,48.57811542918218,297.2736076354555,174.8573917069587,15.053731998260975,89.77866795491211,0.06974501533038367,0.027847061605771682,193478495.579427,55_64,women,some_college,lt_500_week,parent,-0.10714377994086743,Q3
55_64|women|hs|1000_1499_week|nonparent,2015,77465035.85014899,9,113.58846737344405,19.432641451674442,0.0,49.835908605594355,261.9731548015599,284.64663233873904,2.538398142738829,85.91909755047848,0.062051664506322435,0.01053940972077041,606655840.214444,55_64,women,hs,1000_1499_week,nonparent,-0.512797770739662,Q2
65_plus|men|lt_hs|1500plus_week|nonparent,2015,32190714.599504,1,0.0,25.0,0.0,30.0,340.0,405.0,20.0,86.11,0.05,0.0,14874358.691663,65_plus,men,lt_hs,1500plus_week,nonparent,-1.1482563523849914,Q1_low
35_44|women|hs|1000_1499_week|nonparent,2015,20069351.890613,2,87.21729075479607,0.0,0.0,75.3231923995542,118.88691630191843,332.1363244460955,19.92817946676573,97.64421602965167,0.05357826991472824,0.001503955630712487,142355036.297355,35_44,women,hs,1000_1499_week,nonparent,-0.9595818067598224,Q1_low
55_64|men|hs|1000_1499_week|parent,2015,12632761.120519001,2,214.27047331815245,29.315657401366277,0.0,31.368685197267435,133.0291810672739,397.390022551854,0.0,79.9990147253032,0.07272417987287814,0.037218401451137896,191145463.25565103,55_64,men,hs,1000_1499_week,parent,0.04994121638212469,Q3
65_plus|men|lt_hs|lt_500_week|parent,2015,30133809.049215,1,120.0,0.0,0.0,45.0,160.0,496.0,15.0,88.32000000000001,0.051729620031746866,0.002076374587931422,8290396.524037,65_plus,men,lt_hs,lt_500_week,parent,-1.0570571747458686,Q1_low
15_24|men|hs|1000_1499_week|parent,2015,4221935.85095,1,0.0,15.0,0.0,0.0,644.0,0.0,75.0,108.15000000000002,0.0731009210115812,0.0479272220157286,51823253.10835999,15_24,men,hs,1000_1499_week,parent,0.06980597361313558,Q3
55_64|men|lt_hs|no_valid_earnings|parent,2015,35249554.702582,4,35.97815247450925,0.9399742209738889,0.0,44.578809544713124,389.19479458348894,225.59381303373337,0.0,83.36759643390185,0.07433249610678808,0.04059579716945236,195683983.89141703,55_64,men,lt_hs,no_valid_earnings,parent,0.13474430331682993,Q3
35_44|men|some_college|1500plus_week|nonparent,2015,40199401.634635,6,17.59427093045652,0.0,0.0,12.652424150005713,350.52071384275456,340.78413641144476,3.2023022682503877,76.26071179089634,0.05912905724360158,0.013149331398160546,344323764.133035,35_44,men,some_college,1500plus_week,nonparent,-0.6669006222503913,Q1_low
55_64|men|ba_plus|500_999_week|parent,2015,25539609.330629997,5,107.78038394733949,11.877209625035926,76.08917227524717,30.520922174426303,354.1874099500449,176.5248766281645,137.48085244886724,149.18756996897096,0.06344765770537182,0.013368352103118765,129372345.65925701,55_64,men,ba_plus,500_999_week,parent,-0.439190024872768,Q2
25_34|women|lt_hs|lt_500_week|nonparent,2015,14236831.667496,2,138.40050632490866,0.0,0.0,83.86649789169712,238.51175808182774,238.66497891697114,0.0,93.38595696238275,0.05320937248860453,0.004520020119537153,22490956.114758,25_34,women,lt_hs,lt_500_week,nonparent,-0.9790329817451706,Q1_low
65_plus|men|hs|no_valid_earnings|parent,2015,98986197.80417001,13,81.1261080172577,62.41295329070784,0.0,24.672417297868627,422.22554268477654,28.303145456144144,47.31571918809587,98.83119608123816,0.0585478626180054,0.008318762742057952,348529746.37021995,65_plus,men,hs,no_valid_earnings,parent,-0.6975457760586046,Q1_low
65_plus|women|some_college|500_999_week|parent,2015,4305638.759899,1,30.0,30.0,0.0,0.0,215.0,520.0,0.0,72.0,0.06231866451869887,0.021593105389637445,16237363.754026,65_plus,women,some_college,500_999_week,parent,-0.4987194291898283,Q2
55_64|women|lt_hs|500_999_week|nonparent,2015,54314273.809107006,4,215.1623203862755,0.0,75.83619823324194,16.117482423075646,303.0761436688783,198.14521276655086,98.73749938113538,149.71324871359354,0.0752275764972565,0.041488110353252686,136700746.28932598,55_64,women,lt_hs,500_999_week,nonparent,0.18193998446836077,Q3
25_34|women|some_college|1000_1499_week|nonparent,2015,23488164.928855,3,39.549182289057605,0.590134122487776,0.0,25.256703568493677,123.74285002420552,468.3273712816131,0.0,78.4404594099659,0.053833217038530265,0.005190190460630204,121031818.96510899,25_34,women,some_college,1000_1499_week,nonparent,-0.9461389883341355,Q1_low
25_34|women|some_college|1500plus_week|nonparent,2015,21410639.383046,2,177.18285471685812,35.70428632078547,143.70975244116153,5.536964209901816,49.83267788911634,470.45330315445995,102.64982317225821,139.50689742863605,0.08969282287767211,0.06077541397544282,106054231.98161699,25_34,women,some_college,1500plus_week,nonparent,0.9446615938549212,Q4_high
15_24|women|ba_plus|1500plus_week|nonparent,2015,10551317.261945,1,0.0,0.0,0.0,110.0,60.0,570.0,110.0,135.58,0.07218759976115456,0.036656835222560046,116852799.5979,15_24,women,ba_plus,1500plus_week,nonparent,0.02164849079587211,Q3
15_24|men|some_college|1000_1499_week|nonparent,2015,33924724.160053,1,20.0,0.0,0.0,20.0,220.0,585.0,20.0,85.1,0.15104589923555925,0.19640297829347744,186418083.801772,15_24,men,some_college,1000_1499_week,nonparent,4.179678537905046,Q4_high
35_44|women|some_college|no_valid_earnings|nonparent,2015,84017474.605098,10,71.24092392155028,34.72920851976159,12.107088266022675,38.95884731681175,563.1171879230744,6.161432289513723,73.44555101910888,116.3667254432221,0.07574701495449689,0.040400806786043394,455117790.88900995,35_44,women,some_college,no_valid_earnings,nonparent,0.20932886715065305,Q3
25_34|women|some_college|1500plus_week|parent,2015,16600366.915748,2,38.18935131488233,135.50376192389788,13.621297370235343,15.000000000000002,128.29983726648985,320.55453144620503,13.621297370235343,83.28947095888898,0.08469315817000421,0.052486973313752405,87890168.898884,25_34,women,some_college,1500plus_week,parent,0.6810399304597842,Q4_high
45_54|men|ba_plus|lt_500_week|nonparent,2015,5107909.348077,2,0.0,0.4266531748582136,0.0,23.600202377126795,177.2675436342161,539.003035656902,23.600202377126795,85.6409169739793,0.06215191676430943,0.014557568997489157,201961273.32785296,45_54,men,ba_plus,lt_500_week,nonparent,-0.5075116828607855,Q2
55_64|women|some_college|1000_1499_week|parent,2015,22440832.874708,3,129.42966490746744,49.07962010391626,0.0,12.523702822821228,228.3974999917944,398.18806292384505,12.523702822821228,79.23870023159067,0.07255099432165747,0.03177097126953411,89010525.83954701,55_64,women,some_college,1000_1499_week,parent,0.04080951140623372,Q3
35_44|women|some_college|1000_1499_week|nonparent,2015,18946711.248333,5,109.51190361354936,0.0,0.0,75.6652824855102,326.8696557511865,237.52654852118067,53.88132593285656,115.60235701576507,0.06160946819157052,0.012558345450931443,239367732.30462697,35_44,women,some_college,1000_1499_week,nonparent,-0.5361138398879222,Q2
65_plus|women|some_college|1000_1499_week|nonparent,2015,7766634.690832,2,0.0,25.964033282980886,0.0,20.49132959695137,346.3121385642681,349.43866462624726,9.10725759864505,80.16693325158495,0.07833289308170491,0.04488336935116808,131586597.78329298,65_plus,women,some_college,1000_1499_week,nonparent,0.34567670907416825,Q4_high
65_plus|men|hs|1000_1499_week|nonparent,2015,20544085.290636003,2,23.776810755408516,29.999999999999993,0.0,105.30043875772873,340.2790045440522,273.4762280911767,18.218873620555573,104.73630806266026,0.06008909221358953,0.017090040731153625,204420917.521076,65_plus,men,hs,1000_1499_week,nonparent,-0.6162800245695967,Q1_low
35_44|men|lt_hs|no_valid_earnings|nonparent,2015,22230848.137287002,4,50.61294404734001,12.38140848141279,0.0,24.986410729890764,535.1797372653458,0.0,56.82431825352364,101.78801682826789,0.05642232876246906,0.008426280401367706,372143044.527414,35_44,men,lt_hs,no_valid_earnings,nonparent,-0.8096206457473241,Q1_low
65_plus|women|ba_plus|lt_500_week|parent,2015,20022533.227246,3,400.0225315722656,27.101523354687803,0.0,53.38045991944071,316.9806896302539,0.0,55.06400879051139,111.40332363719891,0.08973215606306081,0.07043843184735397,18436008.615798,65_plus,women,ba_plus,lt_500_week,parent,0.9467355488829249,Q4_high
45_54|women|lt_hs|500_999_week|parent,2015,33654338.681998,4,131.15087843079837,1.5268611946139523,0.0,47.40332069073771,439.1791308335877,124.22317279529054,51.938071963473234,108.89122957116014,0.07418219668927356,0.0252819839970957,210468929.53553998,45_54,women,lt_hs,500_999_week,parent,0.12681933539013499,Q3
45_54|women|lt_hs|1000_1499_week|parent,2015,6598776.938379,1,46.0,0.0,0.0,180.0,164.0,449.99999999999994,0.0,117.9,0.10997222222222222,0.04861111111111111,4752151.806359,45_54,women,lt_hs,1000_1499_week,parent,2.013951096342028,Q4_high
15_24|men|some_college|1000_1499_week|parent,2015,4960371.659325,1,75.0,0.0,0.0,5.0,150.0,605.0,5.0,74.89,0.04999999999999999,0.0,16256298.97979,15_24,men,some_college,1000_1499_week,parent,-1.148256352384992,Q1_low
15_24|women|ba_plus|lt_500_week|parent,2015,26264254.505063,1,0.0,0.0,350.0,0.0,470.0,0.0,350.0,240.70000000000002,0.139405697465455,0.15560621669525848,98596229.420232,15_24,women,ba_plus,lt_500_week,parent,3.5659155093196238,Q4_high
45_54|men|lt_hs|1000_1499_week|parent,2015,19488319.187771,3,122.37697462277391,76.32338809444576,0.0,19.11688856262681,226.80389509281719,265.8159378461732,0.0,76.87480658346985,0.05167798330644607,0.0,37553106.191813,45_54,men,lt_hs,1000_1499_week,parent,-1.0597798692087987,Q1_low
